scenario,month,business_unit,category,line,value
cy_actual,12,italy,home_care,opex_marketing,155962.21
cy_actual,12,italy,home_care,opex_sales,138232.24
cy_actual,12,italy,home_care,opex_gna,83790.72
cy_actual,12,italy,home_care,opex_rnd,23470.49
cy_actual,12,italy,home_care,d_and_a,56851.63
cy_actual,12,italy,personal_care,revenue,1728805.27
cy_actual,12,italy,personal_care,cogs_materials,525962.5
cy_actual,12,italy,personal_care,cogs_production,203598.39
cy_actual,12,italy,personal_care,cogs_logistics,118765.73
cy_actual,12,italy,personal_care,opex_marketing,130413.79
cy_actual,12,italy,personal_care,opex_sales,155969.77
cy_actual,12,italy,personal_care,opex_gna,73554.4
cy_actual,12,italy,personal_care,opex_rnd,20703.69
cy_actual,12,italy,personal_care,d_and_a,51418.06
cy_actual,12,iberia,beverages,revenue,2774520.4
cy_actual,12,iberia,beverages,cogs_materials,1027748.8
cy_actual,12,iberia,beverages,cogs_production,397838.25
cy_actual,12,iberia,beverages,cogs_logistics,232072.31
cy_actual,12,iberia,beverages,opex_marketing,259216.96
cy_actual,12,iberia,beverages,opex_sales,249100.78
cy_actual,12,iberia,beverages,opex_gna,154852.48
cy_actual,12,iberia,beverages,opex_rnd,44754.18
cy_actual,12,iberia,beverages,d_and_a,108927.45
cy_actual,12,iberia,snacks,revenue,2532967.28
cy_actual,12,iberia,snacks,cogs_materials,901899.29
cy_actual,12,iberia,snacks,cogs_production,349122.31
cy_actual,12,iberia,snacks,cogs_logistics,203654.68
cy_actual,12,iberia,snacks,opex_marketing,200924.01
cy_actual,12,iberia,snacks,opex_sales,226809.35
cy_actual,12,iberia,snacks,opex_gna,112374.03
cy_actual,12,iberia,snacks,opex_rnd,32676.37
cy_actual,12,iberia,snacks,d_and_a,78148.65
cy_actual,12,iberia,dairy,revenue,1785789.47
cy_actual,12,iberia,dairy,cogs_materials,777206.48
cy_actual,12,iberia,dairy,cogs_production,300854.12
cy_actual,12,iberia,dairy,cogs_logistics,175498.24
cy_actual,12,iberia,dairy,opex_marketing,166114.41
cy_actual,12,iberia,dairy,opex_sales,162673.22
cy_actual,12,iberia,dairy,opex_gna,84107.89
cy_actual,12,iberia,dairy,opex_rnd,24292.99
cy_actual,12,iberia,dairy,d_and_a,58987.23
cy_actual,12,iberia,home_care,revenue,1228687.94
cy_actual,12,iberia,home_care,cogs_materials,467933.03
cy_actual,12,iberia,home_care,cogs_production,181135.37
cy_actual,12,iberia,home_care,cogs_logistics,105662.3
cy_actual,12,iberia,home_care,opex_marketing,128867.35
cy_actual,12,iberia,home_care,opex_sales,111867.49
cy_actual,12,iberia,home_care,opex_gna,69451.42
cy_actual,12,iberia,home_care,opex_rnd,19968.99
cy_actual,12,iberia,home_care,d_and_a,48409.79
cy_actual,12,iberia,personal_care,revenue,1207775.63
cy_actual,12,iberia,personal_care,cogs_materials,374857.69
cy_actual,12,iberia,personal_care,cogs_production,145106.2
cy_actual,12,iberia,personal_care,cogs_logistics,84645.29
cy_actual,12,iberia,personal_care,opex_marketing,88561.81
cy_actual,12,iberia,personal_care,opex_sales,109463.51
cy_actual,12,iberia,personal_care,opex_gna,48549.98
cy_actual,12,iberia,personal_care,opex_rnd,13748.68
cy_actual,12,iberia,personal_care,d_and_a,33812.07
cy_actual,12,dach,beverages,revenue,2455557.42
cy_actual,12,dach,beverages,cogs_materials,904487.58
cy_actual,12,dach,beverages,cogs_production,350124.22
cy_actual,12,dach,beverages,cogs_logistics,204239.13
cy_actual,12,dach,beverages,opex_marketing,245176.76
cy_actual,12,dach,beverages,opex_sales,224514.44
cy_actual,12,dach,beverages,opex_gna,148492.85
cy_actual,12,dach,beverages,opex_rnd,42694.72
cy_actual,12,dach,beverages,d_and_a,103839.32
cy_actual,12,dach,snacks,revenue,2898784.15
cy_actual,12,dach,snacks,cogs_materials,1014021.93
cy_actual,12,dach,snacks,cogs_production,392524.62
cy_actual,12,dach,snacks,cogs_logistics,228972.69
cy_actual,12,dach,snacks,opex_marketing,233816.23
cy_actual,12,dach,snacks,opex_sales,263255.48
cy_actual,12,dach,snacks,opex_gna,127692.48
cy_actual,12,dach,snacks,opex_rnd,36720.75
cy_actual,12,dach,snacks,d_and_a,89859.29
cy_actual,12,dach,dairy,revenue,1578017.67
cy_actual,12,dach,dairy,cogs_materials,688110.06
cy_actual,12,dach,dairy,cogs_production,266365.18
cy_actual,12,dach,dairy,cogs_logistics,155379.69
cy_actual,12,dach,dairy,opex_marketing,155597.18
cy_actual,12,dach,dairy,opex_sales,141473.13
cy_actual,12,dach,dairy,opex_gna,79566.85
cy_actual,12,dach,dairy,opex_rnd,23313.53
cy_actual,12,dach,dairy,d_and_a,55893.28
cy_actual,12,dach,home_care,revenue,1785638.3
cy_actual,12,dach,home_care,cogs_materials,683448.74
cy_actual,12,dach,home_care,cogs_production,264560.8
cy_actual,12,dach,home_care,cogs_logistics,154327.13
cy_actual,12,dach,home_care,opex_marketing,186862.5
cy_actual,12,dach,home_care,opex_sales,160404.63
cy_actual,12,dach,home_care,opex_gna,98780.41
cy_actual,12,dach,home_care,opex_rnd,28099.87
cy_actual,12,dach,home_care,d_and_a,69439.75
cy_actual,12,dach,personal_care,revenue,1793608.23
cy_actual,12,dach,personal_care,cogs_materials,558664.1
cy_actual,12,dach,personal_care,cogs_production,216257.07
cy_actual,12,dach,personal_care,cogs_logistics,126149.96
cy_actual,12,dach,personal_care,opex_marketing,130945.16
cy_actual,12,dach,personal_care,opex_sales,159309.57
cy_actual,12,dach,personal_care,opex_gna,73633.11
cy_actual,12,dach,personal_care,opex_rnd,20806.36
cy_actual,12,dach,personal_care,d_and_a,51309.69
cy_actual,12,nordics,beverages,revenue,1334010.5
cy_actual,12,nordics,beverages,cogs_materials,492182.13
cy_actual,12,nordics,beverages,cogs_production,190522.11
cy_actual,12,nordics,beverages,cogs_logistics,111137.9
cy_actual,12,nordics,beverages,opex_marketing,137377.48
cy_actual,12,nordics,beverages,opex_sales,120369.94
cy_actual,12,nordics,beverages,opex_gna,82478.98
cy_actual,12,nordics,beverages,opex_rnd,23175.27
cy_actual,12,nordics,beverages,d_and_a,56929.35
cy_actual,12,nordics,snacks,revenue,2287444.7
cy_actual,12,nordics,snacks,cogs_materials,806748.99
cy_actual,12,nordics,snacks,cogs_production,312289.93
cy_actual,12,nordics,snacks,cogs_logistics,182169.13
cy_actual,12,nordics,snacks,opex_marketing,185832.03
cy_actual,12,nordics,snacks,opex_sales,205105.72
cy_actual,12,nordics,snacks,opex_gna,102813.93
cy_actual,12,nordics,snacks,opex_rnd,29569.51
cy_actual,12,nordics,snacks,d_and_a,71118.44
cy_actual,12,nordics,dairy,revenue,1509009.05
cy_actual,12,nordics,dairy,cogs_materials,656144.39
cy_actual,12,nordics,dairy,cogs_production,253991.38
cy_actual,12,nordics,dairy,cogs_logistics,148161.64
cy_actual,12,nordics,dairy,opex_marketing,145176.61
cy_actual,12,nordics,dairy,opex_sales,134414.03
cy_actual,12,nordics,dairy,opex_gna,71326.21
cy_actual,12,nordics,dairy,opex_rnd,21096.97
cy_actual,12,nordics,dairy,d_and_a,50828.12
cy_actual,12,nordics,home_care,revenue,1038646.1
cy_actual,12,nordics,home_care,cogs_materials,400282.88
cy_actual,12,nordics,home_care,cogs_production,154948.21
cy_actual,12,nordics,home_care,cogs_logistics,90386.46
cy_actual,12,nordics,home_care,opex_marketing,103622.48
cy_actual,12,nordics,home_care,opex_sales,94107.28
cy_actual,12,nordics,home_care,opex_gna,55157.07
cy_actual,12,nordics,home_care,opex_rnd,16197.45
cy_actual,12,nordics,home_care,d_and_a,38411.23
cy_actual,12,nordics,personal_care,revenue,1027470.23
cy_actual,12,nordics,personal_care,cogs_materials,315219.64
cy_actual,12,nordics,personal_care,cogs_production,122020.5
cy_actual,12,nordics,personal_care,cogs_logistics,71178.63
cy_actual,12,nordics,personal_care,opex_marketing,79480.72
cy_actual,12,nordics,personal_care,opex_sales,91392.09
cy_actual,12,nordics,personal_care,opex_gna,44135.42
cy_actual,12,nordics,personal_care,opex_rnd,12888.94
cy_actual,12,nordics,personal_care,d_and_a,30690.0
forecast,1,italy,beverages,revenue,3084534.69
forecast,1,italy,beverages,cogs_materials,1105934.36
forecast,1,italy,beverages,cogs_production,428103.62
forecast,1,italy,beverages,cogs_logistics,249727.11
forecast,1,italy,beverages,opex_marketing,333037.01
forecast,1,italy,beverages,opex_sales,281421.18
forecast,1,italy,beverages,opex_gna,198511.34
forecast,1,italy,beverages,opex_rnd,57124.21
forecast,1,italy,beverages,d_and_a,129235.47
forecast,1,italy,snacks,revenue,2720334.88
forecast,1,italy,snacks,cogs_materials,914971.48
forecast,1,italy,snacks,cogs_production,354182.51
forecast,1,italy,snacks,cogs_logistics,206606.46
forecast,1,italy,snacks,opex_marketing,263507.86
forecast,1,italy,snacks,opex_sales,243599.84
forecast,1,italy,snacks,opex_gna,152479.39
forecast,1,italy,snacks,opex_rnd,43606.8
forecast,1,italy,snacks,d_and_a,96971.1
forecast,1,italy,dairy,revenue,2773077.9
forecast,1,italy,dairy,cogs_materials,1181628.26
forecast,1,italy,dairy,cogs_production,457404.49
forecast,1,italy,dairy,cogs_logistics,266819.28
forecast,1,italy,dairy,opex_marketing,243489.76
forecast,1,italy,dairy,opex_sales,249625.22
forecast,1,italy,dairy,opex_gna,130500.94
forecast,1,italy,dairy,opex_rnd,36575.96
forecast,1,italy,dairy,d_and_a,83231.7
forecast,1,italy,home_care,revenue,1509048.52
forecast,1,italy,home_care,cogs_materials,554653.9
forecast,1,italy,home_care,cogs_production,214704.74
forecast,1,italy,home_care,cogs_logistics,125244.43
forecast,1,italy,home_care,opex_marketing,152707.26
forecast,1,italy,home_care,opex_sales,134211.56
forecast,1,italy,home_care,opex_gna,81569.46
forecast,1,italy,home_care,opex_rnd,23647.7
forecast,1,italy,home_care,d_and_a,52640.4
forecast,1,italy,personal_care,revenue,1295505.24
forecast,1,italy,personal_care,cogs_materials,380514.79
forecast,1,italy,personal_care,cogs_production,147296.05
forecast,1,italy,personal_care,cogs_logistics,85922.69
forecast,1,italy,personal_care,opex_marketing,130101.88
forecast,1,italy,personal_care,opex_sales,120163.42
forecast,1,italy,personal_care,opex_gna,74878.94
forecast,1,italy,personal_care,opex_rnd,21078.01
forecast,1,italy,personal_care,d_and_a,47609.31
forecast,1,iberia,beverages,revenue,2322805.0
forecast,1,iberia,beverages,cogs_materials,846254.78
forecast,1,iberia,beverages,cogs_production,327582.5
forecast,1,iberia,beverages,cogs_logistics,191089.79
forecast,1,iberia,beverages,opex_marketing,257196.55
forecast,1,iberia,beverages,opex_sales,210705.2
forecast,1,iberia,beverages,opex_gna,155568.13
forecast,1,iberia,beverages,opex_rnd,44609.12
forecast,1,iberia,beverages,d_and_a,100858.75
forecast,1,iberia,snacks,revenue,1984484.54
forecast,1,iberia,snacks,cogs_materials,680050.53
forecast,1,iberia,snacks,cogs_production,263245.37
forecast,1,iberia,snacks,cogs_logistics,153559.8
forecast,1,iberia,snacks,opex_marketing,200720.0
forecast,1,iberia,snacks,opex_sales,178795.21
forecast,1,iberia,snacks,opex_gna,109971.82
forecast,1,iberia,snacks,opex_rnd,32474.61
forecast,1,iberia,snacks,d_and_a,72359.86
forecast,1,iberia,dairy,revenue,1657310.5
forecast,1,iberia,dairy,cogs_materials,695826.39
forecast,1,iberia,dairy,cogs_production,269352.15
forecast,1,iberia,dairy,cogs_logistics,157122.09
forecast,1,iberia,dairy,opex_marketing,160626.39
forecast,1,iberia,dairy,opex_sales,151552.79
forecast,1,iberia,dairy,opex_gna,85662.56
forecast,1,iberia,dairy,opex_rnd,24313.0
forecast,1,iberia,dairy,d_and_a,54617.81
forecast,1,iberia,home_care,revenue,1287128.12
forecast,1,iberia,home_care,cogs_materials,477530.45
forecast,1,iberia,home_care,cogs_production,184850.5
forecast,1,iberia,home_care,cogs_logistics,107829.46
forecast,1,iberia,home_care,opex_marketing,135514.64
forecast,1,iberia,home_care,opex_sales,113192.23
forecast,1,iberia,home_care,opex_gna,68419.77
forecast,1,iberia,home_care,opex_rnd,20265.97
forecast,1,iberia,home_care,d_and_a,44823.88
forecast,1,iberia,personal_care,revenue,766970.24
forecast,1,iberia,personal_care,cogs_materials,225274.32
forecast,1,iberia,personal_care,cogs_production,87202.96
forecast,1,iberia,personal_care,cogs_logistics,50868.4
forecast,1,iberia,personal_care,opex_marketing,86330.49
forecast,1,iberia,personal_care,opex_sales,69122.3
forecast,1,iberia,personal_care,opex_gna,48658.32
forecast,1,iberia,personal_care,opex_rnd,13775.79
forecast,1,iberia,personal_care,d_and_a,31307.47
forecast,1,dach,beverages,revenue,2406564.96
forecast,1,dach,beverages,cogs_materials,857898.56
forecast,1,dach,beverages,cogs_production,332089.77
forecast,1,dach,beverages,cogs_logistics,193719.03
forecast,1,dach,beverages,opex_marketing,248310.46
forecast,1,dach,beverages,opex_sales,218793.88
forecast,1,dach,beverages,opex_gna,149211.34
forecast,1,dach,beverages,opex_rnd,43097.39
forecast,1,dach,beverages,d_and_a,96147.52
forecast,1,dach,snacks,revenue,2286958.93
forecast,1,dach,snacks,cogs_materials,784488.6
forecast,1,dach,snacks,cogs_production,303673.0
forecast,1,dach,snacks,cogs_logistics,177142.59
forecast,1,dach,snacks,opex_marketing,227441.22
forecast,1,dach,snacks,opex_sales,209031.82
forecast,1,dach,snacks,opex_gna,129634.43
forecast,1,dach,snacks,opex_rnd,37559.86
forecast,1,dach,snacks,d_and_a,83203.05
forecast,1,dach,dairy,revenue,1720477.85
forecast,1,dach,dairy,cogs_materials,720172.41
forecast,1,dach,dairy,cogs_production,278776.42
forecast,1,dach,dairy,cogs_logistics,162619.58
forecast,1,dach,dairy,opex_marketing,152123.1
forecast,1,dach,dairy,opex_sales,154774.89
forecast,1,dach,dairy,opex_gna,79548.03
forecast,1,dach,dairy,opex_rnd,23004.39
forecast,1,dach,dairy,d_and_a,51753.03
forecast,1,dach,home_care,revenue,1928506.41
forecast,1,dach,home_care,cogs_materials,709989.04
forecast,1,dach,home_care,cogs_production,274834.47
forecast,1,dach,home_care,cogs_logistics,160320.11
forecast,1,dach,home_care,opex_marketing,189963.78
forecast,1,dach,home_care,opex_sales,172279.39
forecast,1,dach,home_care,opex_gna,99940.17
forecast,1,dach,home_care,opex_rnd,29216.18
forecast,1,dach,home_care,d_and_a,64296.07
forecast,1,dach,personal_care,revenue,1272925.45
forecast,1,dach,personal_care,cogs_materials,382291.35
forecast,1,dach,personal_care,cogs_production,147983.75
forecast,1,dach,personal_care,cogs_logistics,86323.85
forecast,1,dach,personal_care,opex_marketing,128618.57
forecast,1,dach,personal_care,opex_sales,114901.12
forecast,1,dach,personal_care,opex_gna,73254.67
forecast,1,dach,personal_care,opex_rnd,20701.11
forecast,1,dach,personal_care,d_and_a,47508.98
forecast,1,nordics,beverages,revenue,1224996.45
forecast,1,nordics,beverages,cogs_materials,450526.42
forecast,1,nordics,beverages,cogs_production,174397.32
forecast,1,nordics,beverages,cogs_logistics,101731.77
forecast,1,nordics,beverages,opex_marketing,135421.08
forecast,1,nordics,beverages,opex_sales,109498.14
forecast,1,nordics,beverages,opex_gna,81738.8
forecast,1,nordics,beverages,opex_rnd,23635.15
forecast,1,nordics,beverages,d_and_a,52712.36
forecast,1,nordics,snacks,revenue,1798557.49
forecast,1,nordics,snacks,cogs_materials,614611.81
forecast,1,nordics,snacks,cogs_production,237914.25
forecast,1,nordics,snacks,cogs_logistics,138783.31
forecast,1,nordics,snacks,opex_marketing,182586.71
forecast,1,nordics,snacks,opex_sales,164283.15
forecast,1,nordics,snacks,opex_gna,102238.73
forecast,1,nordics,snacks,opex_rnd,29559.35
forecast,1,nordics,snacks,d_and_a,65850.41
forecast,1,nordics,dairy,revenue,1444214.03
forecast,1,nordics,dairy,cogs_materials,611758.58
forecast,1,nordics,dairy,cogs_production,236809.77
forecast,1,nordics,dairy,cogs_logistics,138139.03
forecast,1,nordics,dairy,opex_marketing,139649.82
forecast,1,nordics,dairy,opex_sales,132360.39
forecast,1,nordics,dairy,opex_gna,72959.51
forecast,1,nordics,dairy,opex_rnd,20708.86
forecast,1,nordics,dairy,d_and_a,47063.07
forecast,1,nordics,home_care,revenue,1029367.31
forecast,1,nordics,home_care,cogs_materials,387893.49
forecast,1,nordics,home_care,cogs_production,150152.32
forecast,1,nordics,home_care,cogs_logistics,87588.85
forecast,1,nordics,home_care,opex_marketing,105241.67
forecast,1,nordics,home_care,opex_sales,93586.77
forecast,1,nordics,home_care,opex_gna,54518.24
forecast,1,nordics,home_care,opex_rnd,15881.15
forecast,1,nordics,home_care,d_and_a,35565.95
forecast,1,nordics,personal_care,revenue,727844.74
forecast,1,nordics,personal_care,cogs_materials,216025.58
forecast,1,nordics,personal_care,cogs_production,83622.8
forecast,1,nordics,personal_care,cogs_logistics,48779.97
forecast,1,nordics,personal_care,opex_marketing,77966.23
forecast,1,nordics,personal_care,opex_sales,64340.89
forecast,1,nordics,personal_care,opex_gna,44747.78
forecast,1,nordics,personal_care,opex_rnd,12490.64
forecast,1,nordics,personal_care,d_and_a,28416.67
forecast,2,italy,beverages,revenue,3068616.34
forecast,2,italy,beverages,cogs_materials,1106886.39
forecast,2,italy,beverages,cogs_production,428472.15
forecast,2,italy,beverages,cogs_logistics,249942.09
forecast,2,italy,beverages,opex_marketing,358889.32
forecast,2,italy,beverages,opex_sales,273202.41
forecast,2,italy,beverages,opex_gna,199977.84
forecast,2,italy,beverages,opex_rnd,57418.99
forecast,2,italy,beverages,d_and_a,129235.47
forecast,2,italy,snacks,revenue,2785543.08
forecast,2,italy,snacks,cogs_materials,957566.86
forecast,2,italy,snacks,cogs_production,370671.04
forecast,2,italy,snacks,cogs_logistics,216224.78
forecast,2,italy,snacks,opex_marketing,272030.93
forecast,2,italy,snacks,opex_sales,246391.1
forecast,2,italy,snacks,opex_gna,150259.84
forecast,2,italy,snacks,opex_rnd,42529.33
forecast,2,italy,snacks,d_and_a,96971.1
forecast,2,italy,dairy,revenue,2664770.14
forecast,2,italy,dairy,cogs_materials,1127088.87
forecast,2,italy,dairy,cogs_production,436292.47
forecast,2,italy,dairy,cogs_logistics,254503.94
forecast,2,italy,dairy,opex_marketing,243133.7
forecast,2,italy,dairy,opex_sales,239792.12
forecast,2,italy,dairy,opex_gna,130906.37
forecast,2,italy,dairy,opex_rnd,37601.88
forecast,2,italy,dairy,d_and_a,83231.7
forecast,2,italy,home_care,revenue,1586886.01
forecast,2,italy,home_care,cogs_materials,593898.82
forecast,2,italy,home_care,cogs_production,229896.32
forecast,2,italy,home_care,cogs_logistics,134106.18
forecast,2,italy,home_care,opex_marketing,162168.87
forecast,2,italy,home_care,opex_sales,142559.71
forecast,2,italy,home_care,opex_gna,84207.4
forecast,2,italy,home_care,opex_rnd,23553.75
forecast,2,italy,home_care,d_and_a,52640.4
forecast,2,italy,personal_care,revenue,1239078.1
forecast,2,italy,personal_care,cogs_materials,365272.64
forecast,2,italy,personal_care,cogs_production,141395.86
forecast,2,italy,personal_care,cogs_logistics,82480.92
forecast,2,italy,personal_care,opex_marketing,134743.45
forecast,2,italy,personal_care,opex_sales,112261.0
forecast,2,italy,personal_care,opex_gna,75365.72
forecast,2,italy,personal_care,opex_rnd,21073.75
forecast,2,italy,personal_care,d_and_a,47609.31
forecast,2,iberia,beverages,revenue,2329740.43
forecast,2,iberia,beverages,cogs_materials,852652.91
forecast,2,iberia,beverages,cogs_production,330059.19
forecast,2,iberia,beverages,cogs_logistics,192534.53
forecast,2,iberia,beverages,opex_marketing,271613.92
forecast,2,iberia,beverages,opex_sales,212071.98
forecast,2,iberia,beverages,opex_gna,157710.32
forecast,2,iberia,beverages,opex_rnd,44603.52
forecast,2,iberia,beverages,d_and_a,100858.75
forecast,2,iberia,snacks,revenue,1816980.66
forecast,2,iberia,snacks,cogs_materials,620806.41
forecast,2,iberia,snacks,cogs_production,240312.16
forecast,2,iberia,snacks,cogs_logistics,140182.09
forecast,2,iberia,snacks,opex_marketing,204239.61
forecast,2,iberia,snacks,opex_sales,161217.86
forecast,2,iberia,snacks,opex_gna,112307.36
forecast,2,iberia,snacks,opex_rnd,32921.86
forecast,2,iberia,snacks,d_and_a,72359.86
forecast,2,iberia,dairy,revenue,1722460.62
forecast,2,iberia,dairy,cogs_materials,727711.24
forecast,2,iberia,dairy,cogs_production,281694.67
forecast,2,iberia,dairy,cogs_logistics,164321.89
forecast,2,iberia,dairy,opex_marketing,160170.92
forecast,2,iberia,dairy,opex_sales,154151.54
forecast,2,iberia,dairy,opex_gna,84013.62
forecast,2,iberia,dairy,opex_rnd,24433.99
forecast,2,iberia,dairy,d_and_a,54617.81
forecast,2,iberia,home_care,revenue,1332772.63
forecast,2,iberia,home_care,cogs_materials,492653.94
forecast,2,iberia,home_care,cogs_production,190704.75
forecast,2,iberia,home_care,cogs_logistics,111244.44
forecast,2,iberia,home_care,opex_marketing,137480.54
forecast,2,iberia,home_care,opex_sales,119048.98
forecast,2,iberia,home_care,opex_gna,69426.06
forecast,2,iberia,home_care,opex_rnd,20098.67
forecast,2,iberia,home_care,d_and_a,44823.88
forecast,2,iberia,personal_care,revenue,860266.76
forecast,2,iberia,personal_care,cogs_materials,252213.37
forecast,2,iberia,personal_care,cogs_production,97630.98
forecast,2,iberia,personal_care,cogs_logistics,56951.41
forecast,2,iberia,personal_care,opex_marketing,87921.13
forecast,2,iberia,personal_care,opex_sales,77249.99
forecast,2,iberia,personal_care,opex_gna,48643.68
forecast,2,iberia,personal_care,opex_rnd,13991.74
forecast,2,iberia,personal_care,d_and_a,31307.47
forecast,2,dach,beverages,revenue,2283079.81
forecast,2,dach,beverages,cogs_materials,827840.71
forecast,2,dach,beverages,cogs_production,320454.47
forecast,2,dach,beverages,cogs_logistics,186931.77
forecast,2,dach,beverages,opex_marketing,266116.71
forecast,2,dach,beverages,opex_sales,203754.49
forecast,2,dach,beverages,opex_gna,147796.98
forecast,2,dach,beverages,opex_rnd,42683.84
forecast,2,dach,beverages,d_and_a,96147.52
forecast,2,dach,snacks,revenue,2256371.51
forecast,2,dach,snacks,cogs_materials,757838.08
forecast,2,dach,snacks,cogs_production,293356.68
forecast,2,dach,snacks,cogs_logistics,171124.73
forecast,2,dach,snacks,opex_marketing,229989.37
forecast,2,dach,snacks,opex_sales,208219.99
forecast,2,dach,snacks,opex_gna,126131.73
forecast,2,dach,snacks,opex_rnd,37541.09
forecast,2,dach,snacks,d_and_a,83203.05
forecast,2,dach,dairy,revenue,1612417.25
forecast,2,dach,dairy,cogs_materials,688199.97
forecast,2,dach,dairy,cogs_production,266399.99
forecast,2,dach,dairy,cogs_logistics,155399.99
forecast,2,dach,dairy,opex_marketing,154016.63
forecast,2,dach,dairy,opex_sales,145578.01
forecast,2,dach,dairy,opex_gna,80668.91
forecast,2,dach,dairy,opex_rnd,23625.94
forecast,2,dach,dairy,d_and_a,51753.03
forecast,2,dach,home_care,revenue,1984809.38
forecast,2,dach,home_care,cogs_materials,729941.04
forecast,2,dach,home_care,cogs_production,282557.82
forecast,2,dach,home_care,cogs_logistics,164825.4
forecast,2,dach,home_care,opex_marketing,197147.4
forecast,2,dach,home_care,opex_sales,177518.38
forecast,2,dach,home_care,opex_gna,99785.34
forecast,2,dach,home_care,opex_rnd,28667.08
forecast,2,dach,home_care,d_and_a,64296.07
forecast,2,dach,personal_care,revenue,1231604.82
forecast,2,dach,personal_care,cogs_materials,369466.23
forecast,2,dach,personal_care,cogs_production,143019.18
forecast,2,dach,personal_care,cogs_logistics,83427.86
forecast,2,dach,personal_care,opex_marketing,134290.69
forecast,2,dach,personal_care,opex_sales,108839.84
forecast,2,dach,personal_care,opex_gna,73470.37
forecast,2,dach,personal_care,opex_rnd,21227.12
forecast,2,dach,personal_care,d_and_a,47508.98
forecast,2,nordics,beverages,revenue,1223400.26
forecast,2,nordics,beverages,cogs_materials,432033.57
forecast,2,nordics,beverages,cogs_production,167238.8
forecast,2,nordics,beverages,cogs_logistics,97555.97
forecast,2,nordics,beverages,opex_marketing,148034.36
forecast,2,nordics,beverages,opex_sales,107483.73
forecast,2,nordics,beverages,opex_gna,83114.3
forecast,2,nordics,beverages,opex_rnd,23315.36
forecast,2,nordics,beverages,d_and_a,52712.36
forecast,2,nordics,snacks,revenue,1803379.88
forecast,2,nordics,snacks,cogs_materials,621586.76
forecast,2,nordics,snacks,cogs_production,240614.23
forecast,2,nordics,snacks,cogs_logistics,140358.3
forecast,2,nordics,snacks,opex_marketing,183935.77
forecast,2,nordics,snacks,opex_sales,162846.38
forecast,2,nordics,snacks,opex_gna,100302.88
forecast,2,nordics,snacks,opex_rnd,29135.39
forecast,2,nordics,snacks,d_and_a,65850.41
forecast,2,nordics,dairy,revenue,1449199.08
forecast,2,nordics,dairy,cogs_materials,620146.02
forecast,2,nordics,dairy,cogs_production,240056.52
forecast,2,nordics,dairy,cogs_logistics,140032.97
forecast,2,nordics,dairy,opex_marketing,136865.2
forecast,2,nordics,dairy,opex_sales,130073.1
forecast,2,nordics,dairy,opex_gna,73902.6
forecast,2,nordics,dairy,opex_rnd,21287.39
forecast,2,nordics,dairy,d_and_a,47063.07
forecast,2,nordics,home_care,revenue,1013035.9
forecast,2,nordics,home_care,cogs_materials,381400.96
forecast,2,nordics,home_care,cogs_production,147639.08
forecast,2,nordics,home_care,cogs_logistics,86122.8
forecast,2,nordics,home_care,opex_marketing,109632.62
forecast,2,nordics,home_care,opex_sales,91714.23
forecast,2,nordics,home_care,opex_gna,55459.38
forecast,2,nordics,home_care,opex_rnd,15968.2
forecast,2,nordics,home_care,d_and_a,35565.95
forecast,2,nordics,personal_care,revenue,753461.39
forecast,2,nordics,personal_care,cogs_materials,229373.4
forecast,2,nordics,personal_care,cogs_production,88789.7
forecast,2,nordics,personal_care,cogs_logistics,51793.99
forecast,2,nordics,personal_care,opex_marketing,78463.11
forecast,2,nordics,personal_care,opex_sales,68023.95
forecast,2,nordics,personal_care,opex_gna,44792.44
forecast,2,nordics,personal_care,opex_rnd,12669.72
forecast,2,nordics,personal_care,d_and_a,28416.67
forecast,3,italy,beverages,revenue,3550154.32
forecast,3,italy,beverages,cogs_materials,1306757.26
forecast,3,italy,beverages,cogs_production,505841.52
forecast,3,italy,beverages,cogs_logistics,295074.22
forecast,3,italy,beverages,opex_marketing,377416.01
forecast,3,italy,beverages,opex_sales,322111.92
forecast,3,italy,beverages,opex_gna,203708.29
forecast,3,italy,beverages,opex_rnd,58161.7
forecast,3,italy,beverages,d_and_a,129235.47
forecast,3,italy,snacks,revenue,2627534.89
forecast,3,italy,snacks,cogs_materials,895058.2
forecast,3,italy,snacks,cogs_production,346474.14
forecast,3,italy,snacks,cogs_logistics,202109.92
forecast,3,italy,snacks,opex_marketing,274417.1
forecast,3,italy,snacks,opex_sales,235561.84
forecast,3,italy,snacks,opex_gna,149564.24
forecast,3,italy,snacks,opex_rnd,42802.52
forecast,3,italy,snacks,d_and_a,96971.1
forecast,3,italy,dairy,revenue,2492032.08
forecast,3,italy,dairy,cogs_materials,1056104.64
forecast,3,italy,dairy,cogs_production,408814.7
forecast,3,italy,dairy,cogs_logistics,238475.24
forecast,3,italy,dairy,opex_marketing,242583.42
forecast,3,italy,dairy,opex_sales,224025.07
forecast,3,italy,dairy,opex_gna,129394.32
forecast,3,italy,dairy,opex_rnd,37200.69
forecast,3,italy,dairy,d_and_a,83231.7
forecast,3,italy,home_care,revenue,1712505.86
forecast,3,italy,home_care,cogs_materials,642565.62
forecast,3,italy,home_care,cogs_production,248735.08
forecast,3,italy,home_care,cogs_logistics,145095.46
forecast,3,italy,home_care,opex_marketing,165145.46
forecast,3,italy,home_care,opex_sales,155081.86
forecast,3,italy,home_care,opex_gna,81750.72
forecast,3,italy,home_care,opex_rnd,23417.43
